timestep,timestamp_ns,elapsed_s,qpos_left_j1,qpos_left_j2,qpos_left_j3,qpos_left_j4,qpos_left_j5,qpos_left_j6,qpos_left_gripper,qpos_right_j1,qpos_right_j2,qpos_right_j3,qpos_right_j4,qpos_right_j5,qpos_right_j6,qpos_right_gripper,qvel_left_j1,qvel_left_j2,qvel_left_j3,qvel_left_j4,qvel_left_j5,qvel_left_j6,qvel_left_gripper,qvel_right_j1,qvel_right_j2,qvel_right_j3,qvel_right_j4,qvel_right_j5,qvel_right_j6,qvel_right_gripper,action_left_j1,action_left_j2,action_left_j3,action_left_j4,action_left_j5,action_left_j6,action_left_gripper,action_right_j1,action_right_j2,action_right_j3,action_right_j4,action_right_j5,action_right_j6,action_right_gripper
606,2149994370319,20.09695061,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
607,2150028449280,20.131029571,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
608,2150060987743,20.163568034,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609,2150094544494,20.197124785,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610,2150128406570,20.230986861,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611,2150161139564,20.263719855,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
612,2150194567711,20.297148002,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
613,2150228403231,20.330983522,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
614,2150261279615,20.363859906,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
615,2150294658357,20.397238648,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
616,2150328436080,20.431016371,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
617,2150361279396,20.463859687,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618,2150394777131,20.497357422,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
619,2150428433661,20.531013952,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620,2150461444122,20.564024413,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621,2150494750672,20.597330963,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
622,2150528600995,20.631181286,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623,2150561463527,20.664043818,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624,2150594798768,20.697379059,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
625,2150628775359,20.73135565,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
626,2150662089273,20.764669564,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
627,2150694814627,20.797394918,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
628,2150728535903,20.831116194,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
629,2150761957689,20.86453798,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,2150794895930,20.897476221,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
631,2150828448467,20.931028758,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
632,2150862475954,20.965056245,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
633,2150894937514,20.997517805,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
634,2150928523317,21.031103608,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
635,2150962237790,21.064818081,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
636,2150995130772,21.097711063,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
637,2151028441603,21.131021894,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
638,2151062888667,21.165468958,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
639,2151095225699,21.19780599,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
640,2151128819117,21.231399408,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
641,2151163874549,21.26645484,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642,2151195260852,21.297841143,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643,2151228486282,21.331066573,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644,2151262260630,21.364840921,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
645,2151295318729,21.39789902,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
646,2151328615241,21.431195532,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
647,2151362810880,21.465391171,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
648,2151395481147,21.498061438,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
649,2151428632867,21.531213158,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
650,2151463034294,21.565614585,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
651,2151496261975,21.598842266,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
652,2151528759024,21.631339315,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
653,2151562797593,21.665377884,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
654,2151595669360,21.698249651,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
655,2151628762806,21.731343097,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
656,2151662835028,21.765415319,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
657,2151695505790,21.798086081,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
658,2151728887072,21.831467363,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
659,2151762937760,21.865518051,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006632251315750182,0.013142329640686512,0.3873932659626007,0.016091935336589813,-0.13753195106983185,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
